Mod:Item:MetaData, Localized Name
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:fluid_cell:0, Универсальная жидкостная капсула
ic2:cable:0, Медный провод
ic2:cable:0, Изолированный медный провод
ic2:cable:1, Стекловолоконный провод
ic2:cable:2, Золотой провод
ic2:cable:2, Изолированный золотой провод
ic2:cable:2, Золотой провод с двойной изоляцией
ic2:cable:3, Высоковольтный провод
ic2:cable:3, Изолированный высоковольтный провод
ic2:cable:3, Высоковольтный провод с двойной изоляцией
ic2:cable:3, Высоковольтный провод с тройной изоляцией
ic2:cable:4, Оловянный провод
ic2:cable:4, Изолированный оловянный провод
ic2:cable:5, Провод-детектор
ic2:cable:6, Провод-разъединитель
ic2:upgrade:0, Улучшение "Ускоритель"
ic2:upgrade:1, Улучшение "Трансформатор"
ic2:upgrade:2, Улучшение "Энергохранитель"
ic2:upgrade:3, Улучшение "Инвертор сигнала красного камня"
ic2:upgrade:4, Улучшение "Выталкиватель"
ic2:upgrade:5, Улучшение "Улучшенный выталкиватель"
ic2:upgrade:6, Улучшение "Затягиватель"
ic2:upgrade:7, Улучшение "Улучшенный затягиватель"
ic2:upgrade:8, Улучшение "Выталкиватель жидкостей"
ic2:upgrade:9, Улучшение "Затягиватель жидкостей"
ic2:upgrade:10, Remote Interface Upgrade
ic2:filled_tin_can, ic2.filled_tin_can.name
ic2:filled_fuel_can, ic2.filled_fuel_can.name
ic2:iodine_tablet, ic2.iodine_tablet.name
ic2:crystal_memory, ic2.crystal_memory.name
ic2:rotor_wood, ic2.rotor_wood.name
ic2:rotor_bronze, ic2.rotor_bronze.name
ic2:rotor_iron, ic2.rotor_iron.name
ic2:rotor_steel, ic2.rotor_steel.name
ic2:rotor_carbon, ic2.rotor_carbon.name
ic2:dynamite, ic2.dynamite.name
ic2:dynamite_sticky, ic2.dynamite_sticky.name
ic2:remote, ic2.remote.name
ic2:pipe:0, Тонкая бронзовая труба
ic2:pipe:0, Малая бронзовая труба
ic2:pipe:0, Средняя бронзовая труба
ic2:pipe:0, Большая бронзовая труба
ic2:pipe:1, Тонкая стальная труба
ic2:pipe:1, Малая стальная труба
ic2:pipe:1, Средняя стальная труба
ic2:pipe:1, Большая стальная труба
ic2:cover:0, Накладной насос низкого напряжения
ic2:cover:1, Накладной насос среднего напряжения
ic2:coke, ic2.coke.name
gravisuite:advancedlappack, gravisuite.advancedLappack.name
gravisuite:advancedjetpack, gravisuite.advancedJetpack.name
gravisuite:advancednanochestplate, gravisuite.advancedNanoChestplate.name
gravisuite:ultimatelappack, gravisuite.ultimateLappack.name
gravisuite:gravichestplate, gravisuite.graviChestplate.name
gravisuite:advanceddrill, gravisuite.advancedDrill.name
gravisuite:advancedchainsaw, gravisuite.advancedChainsaw.name
gravisuite:gravitool, gravisuite.graviTool.name
gravisuite:vajra, gravisuite.vajra.name
gravisuite:crafting:0, Изоляция сверхпроводника
gravisuite:crafting:1, Сверхпроводник
gravisuite:crafting:2, Охлаждающий элемент
gravisuite:crafting:3, Гравитационный двигатель
gravisuite:crafting:4, Магнетрон
gravisuite:crafting:5, Ядро ваджры
gravisuite:crafting:6, Ускоритель двигателя
randomthings:fertilizeddirt, Удобренная земля
randomthings:fertilizeddirttilled, Удобренная земля
randomthings:playerinterface, Интерфейс игрока
randomthings:creativeplayerinterface, Творческий интерфейс игрока
randomthings:lapisglass, Лазуритовое стекло
randomthings:lapislamp, Лазуритовая лампа
randomthings:dyeingmachine, Покрасочная машина
randomthings:onlinedetector, Онлайн детектор
randomthings:chatdetector, Чат детектор
randomthings:enderbridge, Мост Края
randomthings:prismarineenderbridge, Призмариновый мост Края
randomthings:enderanchor, Якорь Края
randomthings:beanstalk, Волшебный бобовый стебель
randomthings:lesserbeanstalk, Меньший бобовый стебель
randomthings:beanpod, Бобовый стручок
randomthings:lightredirector, Легкий перенаправитель
randomthings:imbuingstation, Станция наполнения
randomthings:spectreblock, Призрачный блок
randomthings:specialchest:0, Природный сундук
randomthings:specialchest:1, Водный сундук
randomthings:analogemitter, Аналоговый излучатель
