Mod:Item:MetaData, Localized Name
Botania:flower:10, Мистический фиолетовый цветок
Botania:flower:11, Мистический синий цветок
Botania:flower:12, Мистический коричневый цветок
Botania:flower:13, Мистический зелёный цветок
Botania:flower:14, Мистический красный цветок
Botania:flower:15, Мистический чёрный цветок
Botania:altar:0, Лепестковый аптекарь
Botania:altar:1, Forest Petal Apothecary
Botania:altar:2, Plains Petal Apothecary
Botania:altar:3, Mountain Petal Apothecary
Botania:altar:4, Fungal Petal Apothecary
Botania:altar:5, Swamp Petal Apothecary
Botania:altar:6, Desert Petal Apothecary
Botania:altar:7, Taiga Petal Apothecary
Botania:altar:8, Mesa Petal Apothecary
Botania:livingrock:0, Жизнекамень
Botania:livingrock:1, Кирпич из жизнекамня
Botania:livingrock:2, Замшелый кирпич из жизнекамня
Botania:livingrock:3, Потрескавшийся кирпич из жизнекамня
Botania:livingrock:4, Обрамленный кирпич из жизнекамня
Botania:livingwood:0, Жизнедерево
Botania:livingwood:1, Доски из жизнедерева
Botania:livingwood:2, Замшелые доски из жизнедерева
Botania:livingwood:3, Обрамленное жизнедерево
Botania:livingwood:4, Резное жизнедерево
Botania:livingwood:5, Светящееся жизнедерево
Botania:specialFlower, tile.specialFlower.name
Botania:spreader:0, Распространитель маны
Botania:spreader:1, Красный распространитель маны
Botania:spreader:2, Эльфийский распространитель маны
Botania:spreader:3, Распространитель маны Гайи
Botania:pool:0, Бассейн маны
Botania:pool:2, Бассейн разбавленной маны
Botania:pool:3, Fabulous Mana Pool
Botania:pool:1, Вечно наполненный бассейн
Botania:runeAltar, tile.runeAltar.name
Botania:unstableBlock:0, Белый нестабильный куб
Botania:unstableBlock:1, Оранжевый нестабильный куб
Botania:unstableBlock:2, Сиреневый нестабильный куб
Botania:unstableBlock:3, Светло-синий нестабильный куб
Botania:unstableBlock:4, Жёлтый нестабильный куб
Botania:unstableBlock:5, Лаймовый нестабильный куб
Botania:unstableBlock:6, Розовый нестабильный куб
Botania:unstableBlock:7, Серый нестабильный куб
Botania:unstableBlock:8, Светло-серый нестабильный куб
Botania:unstableBlock:9, Бирюзовый нестабильный куб
Botania:unstableBlock:10, Фиолетовый нестабильный куб
Botania:unstableBlock:11, Синий нестабильный куб
Botania:unstableBlock:12, Коричневый нестабильный куб
Botania:unstableBlock:13, Зелёный нестабильный куб
Botania:unstableBlock:14, Красный нестабильный куб
Botania:unstableBlock:15, Чёрный нестабильный куб
Botania:pylon:0, Пилон маны
Botania:pylon:1, Природный пилон
Botania:pylon:2, Гайа пилон
Botania:pistonRelay, tile.pistonRelay.name
Botania:distributor, tile.distributor.name
Botania:manaBeacon:0, Белый нестабильный маяк
Botania:manaBeacon:1, Оранжевый нестабильный маяк
Botania:manaBeacon:2, Сиреневый нестабильный маяк
Botania:manaBeacon:3, Светло-синий нестабильный маяк
Botania:manaBeacon:4, Желтый нестабильный маяк
Botania:manaBeacon:5, Лаймовый нестабильный маяк
Botania:manaBeacon:6, Розовый нестабильный маяк
Botania:manaBeacon:7, Серый нестабильный маяк
Botania:manaBeacon:8, Светло-серый нестабильный маяк
Botania:manaBeacon:9, Бирюзовый нестабильный маяк
Botania:manaBeacon:10, Фиолетовый нестабильный маяк
Botania:manaBeacon:11, Синий нестабильный маяк
Botania:manaBeacon:12, Коричневый нестабильный маяк
Botania:manaBeacon:13, Зелёный нестабильный маяк
Botania:manaBeacon:14, Красный нестабильный маяк
Botania:manaBeacon:15, Чёрный нестабильный маяк
Botania:manaVoid, tile.manaVoid.name
Botania:manaDetector, tile.manaDetector.name
Botania:enchanter, Осмотический стол зачарований
Botania:turntable, tile.turntable.name
Botania:tinyPlanetBlock, tile.tinyPlanetBlock.name
Botania:alchemyCatalyst, tile.alchemyCatalyst.name
Botania:openCrate:0, Открытый ящик
Botania:openCrate:1, Сборочный ящик
Botania:forestEye, tile.forestEye.name
Botania:storage:0, Блок манастали
Botania:storage:1, Блок террастали
Botania:storage:2, Блок элементия
Botania:storage:3, Block of Mana Diamond
Botania:storage:4, Block of Dragonstone
Botania:forestDrum:0, Барабан дикой природы
Botania:forestDrum:1, Барабан сбора
Botania:forestDrum:2, Drum of the Canopy
Botania:shinyFlower:0, Светящийся белый цветок
Botania:shinyFlower:1, Светящийся оранжевый цветок
Botania:shinyFlower:2, Светящийся сиреневый цветок
Botania:shinyFlower:3, Светящийся светло-синий цветок
Botania:shinyFlower:4, Светящийся жёлтый цветок
Botania:shinyFlower:5, Светящийся лаймовый цветок
Botania:shinyFlower:6, Светящийся розовый цветок
Botania:shinyFlower:7, Светящийся серый цветок
Botania:shinyFlower:8, Светящийся светло-серый цветок
Botania:shinyFlower:9, Светящийся бирюзовый цветок
Botania:shinyFlower:10, Светящийся фиолетовый цветок
Botania:shinyFlower:11, Светящийся синий цветок
Botania:shinyFlower:12, Светящийся коричневый цветок
Botania:shinyFlower:13, Светящийся зелёный цветок
Botania:shinyFlower:14, Светящийся красный цветок
Botania:shinyFlower:15, Светящийся чёрный цветок
Botania:platform:0, Заумная платформа
Botania:platform:1, Спектральная платформа
Botania:platform:2, Нерушимая платформа
Botania:alfheimPortal, tile.alfheimPortal.name
Botania:dreamwood:0, Древесина мечтаний
Botania:dreamwood:1, Доски из древесины мечтаний
Botania:dreamwood:2, Замшелые доски из древесины мечтаний
Botania:dreamwood:3, Обрамленная древесина мечтаний
Botania:dreamwood:4, Резная древесина мечтаний
Botania:dreamwood:5, Светящаяся древесина мечтаний
Botania:conjurationCatalyst, tile.conjurationCatalyst.name
Botania:bifrost, tile.bifrost.name
Botania:solidVine, tile.solidVine.name
Botania:buriedPetals:0, Buried White Petal
Botania:buriedPetals:1, Buried Orange Petal
Botania:buriedPetals:2, Buried Magenta Petal
Botania:buriedPetals:3, Buried Light Blue Petal
Botania:buriedPetals:4, Buried Yellow Petal
Botania:buriedPetals:5, Buried Lime Petal
Botania:buriedPetals:6, Buried Pink Petal
Botania:buriedPetals:7, Buried Gray Petal
Botania:buriedPetals:8, Buried Light Gray Petal
Botania:buriedPetals:9, Buried Cyan Petal
Botania:buriedPetals:10, Buried Purple Petal
Botania:buriedPetals:11, Buried Blue Petal
Botania:buriedPetals:12, Buried Brown Petal
Botania:buriedPetals:13, Buried Green Petal
Botania:buriedPetals:14, Buried Red Petal
Botania:buriedPetals:15, Buried Black Petal
Botania:prismarine:0, Призмарин
Botania:prismarine:1, Призмариновые кирпичи
Botania:prismarine:2, Тёмный призмарин
Botania:seaLamp, tile.seaLamp.name
Botania:miniIsland:0, Парящий белый цветок
Botania:miniIsland:1, Парящий оранжевый цветок
Botania:miniIsland:2, Парящий сиреневый цветок
Botania:miniIsland:3, Парящий светло-синий цветок
Botania:miniIsland:4, Парящий жёлтый цветок
Botania:miniIsland:5, Парящий лаймовый цветок
Botania:miniIsland:6, Парящий розовый цветок
Botania:miniIsland:7, Парящий серый цветок
Botania:miniIsland:8, Парящий светло-серый цветок
Botania:miniIsland:9, Парящий бирюзовый цветок
Botania:miniIsland:10, Парящий фиолетовый цветок
Botania:miniIsland:11, Парящий синий цветок
Botania:miniIsland:12, Парящий коричневый цветок
Botania:miniIsland:13, Парящий зелёный цветок
Botania:miniIsland:14, Парящий красный цветок
Botania:miniIsland:15, Парящий чёрный цветок
Botania:tinyPotato, tile.tinyPotato.name
Botania:spawnerClaw, tile.spawnerClaw.name
Botania:reedBlock, tile.reedBlock.name
Botania:thatch, tile.thatch.name
Botania:customBrick:0, Адский кирпич
Botania:customBrick:1, Душевный кирпич
Botania:customBrick:2, Ледяной кирпич
Botania:customBrick:3, Черепица
Botania:customBrick:4, Азулежу
Botania:customBrick:5, Азулежу
Botania:customBrick:6, Азулежу
Botania:customBrick:7, Азулежу
Botania:customBrick:8, Азулежу
Botania:customBrick:9, Азулежу
Botania:customBrick:10, Азулежу
Botania:customBrick:11, Азулежу
Botania:customBrick:12, Азулежу
Botania:customBrick:13, Азулежу
Botania:customBrick:14, Азулежу
Botania:customBrick:15, Азулежу
Botania:enderEyeBlock, tile.enderEyeBlock.name
Botania:starfield, tile.starfield.name
Botania:rfGenerator, tile.rfGenerator.name
Botania:elfGlass, tile.elfGlass.name
Botania:brewery, tile.brewery.name
Botania:manaGlass, tile.manaGlass.name
Botania:terraPlate, tile.terraPlate.name
Botania:redStringContainer, tile.redStringContainer.name
Botania:redStringDispenser, tile.redStringDispenser.name
Botania:redStringFertilizer, tile.redStringFertilizer.name
Botania:redStringComparator, tile.redStringComparator.name
Botania:redStringRelay, tile.redStringRelay.name
Botania:floatingSpecialFlower, tile.floatingSpecialFlower.name
Botania:manaFlame, tile.manaFlame.name
Botania:prism, tile.prism.name
Botania:dirtPath, tile.dirtPath.name
Botania:enchantedSoil, tile.enchantedSoil.name
Botania:petalBlock:0, White Petal Block
Botania:petalBlock:1, Orange Petal Block
Botania:petalBlock:2, Magenta Petal Block
Botania:petalBlock:3, Light Blue Petal Block
Botania:petalBlock:4, Yellow Petal Block
Botania:petalBlock:5, Lime Petal Block
Botania:petalBlock:6, Pink Petal Block
Botania:petalBlock:7, Gray Petal Block
Botania:petalBlock:8, Light Gray Petal Block
Botania:petalBlock:9, Cyan Petal Block
Botania:petalBlock:10, Purple Petal Block
Botania:petalBlock:11, Blue Petal Block
Botania:petalBlock:12, Brown Petal Block
Botania:petalBlock:13, Green Petal Block
Botania:petalBlock:14, Red Petal Block
Botania:petalBlock:15, Black Petal Block
Botania:corporeaIndex, tile.corporeaIndex.name
Botania:corporeaFunnel, tile.corporeaFunnel.name
Botania:endStoneBrick:0, End Stone Bricks
Botania:endStoneBrick:1, Chiseled End Stone Brick
Botania:endStoneBrick:2, Ender Bricks
Botania:endStoneBrick:3, Pillar Ender Bricks
Botania:mushroom:0, White Shimmering Mushroom
Botania:mushroom:1, Orange Shimmering Mushroom
Botania:mushroom:2, Magenta Shimmering Mushroom
Botania:mushroom:3, Light Blue Shimmering Mushroom
Botania:mushroom:4, Yellow Shimmering Mushroom
Botania:mushroom:5, Lime Shimmering Mushroom
Botania:mushroom:6, Pink Shimmering Mushroom
Botania:mushroom:7, Gray Shimmering Mushroom
Botania:mushroom:8, Light Gray Shimmering Mushroom
Botania:mushroom:9, Cyan Shimmering Mushroom
Botania:mushroom:10, Purple Shimmering Mushroom
Botania:mushroom:11, Blue Shimmering Mushroom
Botania:mushroom:12, Brown Shimmering Mushroom
Botania:mushroom:13, Green Shimmering Mushroom
Botania:mushroom:14, Red Shimmering Mushroom
Botania:mushroom:15, Black Shimmering Mushroom
Botania:pump, tile.pump.name
Botania:doubleFlower1:0, Tall Mystical White Flower
